,article_date,article_title,article_content,article_url
374,2017-11-29,Rocket woman,8,http://blogs.nature.com/aviewfromthebridge/2017/11/29/rocket-woman/
375,2017-11-28,The story behind the story: Powers of observation,6,http://blogs.nature.com/futureconditional/2017/11/28/the-story-behind-the-story-powers-of-observation/
376,2017-11-22,Maths and murals: Leiden’s wall formulae,5,http://blogs.nature.com/aviewfromthebridge/2017/11/22/maths-and-murals/
377,2017-11-22,Maths and murals: Leiden’s wall formulae,5,http://blogs.nature.com/aviewfromthebridge/2017/11/22/maths-and-murals/
378,2017-11-22,Five things you can do today to make tomorrow’s research open,5,http://blogs.nature.com/naturejobs/2017/11/22/five-things-you-can-do-today-to-make-tomorrows-research-open/
379,2017-11-21,Gold motifs from Tutankhamun’s tomb hint at Levantine influence,1,http://blogs.nature.com/houseofwisdom/2017/11/gold-motifs-from-tutankhamuns-tomb-hint-at-levantine-influence.html
380,2017-11-21,The story behind the story: eLiza,3,http://blogs.nature.com/futureconditional/2017/11/21/the-story-behind-the-story-eliza/
381,2017-11-21,The struggles of female and underrepresented scientists,5,http://blogs.nature.com/naturejobs/2017/11/21/the-struggles-of-female-and-underrepresented-scientists/
382,2017-11-20,Why scientists should communicate science – getting to the heart of the matter,5,http://blogs.nature.com/naturejobs/2017/11/20/why-scientists-should-communicate-science-getting-to-the-heart-of-the-matter/
383,2017-11-17,What Can You Be with a PhD?,5,http://blogs.nature.com/naturejobs/2017/11/17/what-can-you-be-with-a-phd-2017/
384,2017-11-15,First rounders: Stelios Papadopoulos,8,http://blogs.nature.com/tradesecrets/2017/11/15/first-rouders-stelios-papadopoulos
385,2017-11-15,The story behind the story: Those who favour fire,3,http://blogs.nature.com/futureconditional/2017/11/15/the-story-behind-the-story-those-who-favour-fire/
386,2017-11-14,Superbugs: fighting the flood of antimicrobial resistance,9,http://blogs.nature.com/aviewfromthebridge/2017/11/14/superbugs/
387,2017-11-14,Superbugs: fighting the flood of antimicrobial resistance,9,http://blogs.nature.com/aviewfromthebridge/2017/11/14/superbugs/
388,2017-11-14,Nature India Photo Contest 2017 now open!,6,http://blogs.nature.com/indigenus/2017/11/nature-india-photo-contest-2017-now-open.html
389,2017-11-13,TechBlog: MODs get a unified search portal,3,http://blogs.nature.com/naturejobs/2017/11/13/techblog-mods-get-a-unified-search-portal/
390,2017-11-13,Boyfriends and husbands may put female researchers at a hiring disadvantage,5,http://blogs.nature.com/naturejobs/2017/11/13/boyfriends-and-husbands-put-female-researchers-at-a-hiring-disadvantage/
391,2017-11-10,TechBlog: Timothée Poisot: Data science for the rest of us,3,http://blogs.nature.com/naturejobs/2017/11/10/techblog-timothee-poisot-data-science-for-the-rest-of-us/
392,2017-11-08,Cuneiform clay tablets discovered in Kurdistan,2,http://blogs.nature.com/houseofwisdom/2017/11/cuneiform-clay-tablets-discovered-in-kurdistan.html
393,2017-11-08,The story behind the story: Iago v2.0,6,http://blogs.nature.com/futureconditional/2017/11/08/the-story-behind-the-story-iago-v2-0/
394,2017-11-08,The coming of age of biology,5,http://blogs.nature.com/naturejobs/2017/11/08/the-coming-of-age-of-biology/
395,2017-11-08,Naturejobs podcast: Life in the PhD lane,5,http://blogs.nature.com/naturejobs/2017/11/08/naturejobs-podcast-life-in-the-phd-lane/
396,2017-11-06,Away from home: Science entrepreneurship,1,http://blogs.nature.com/indigenus/2017/11/away-from-home-science-entrepreneurship.html
397,2017-11-06,Using design principles to inform scientific posters,5,http://blogs.nature.com/naturejobs/2017/11/06/using-design-principles-to-inform-scientific-posters/
398,2017-11-03,A conversation about neuroscience,9,http://blogs.nature.com/methagora/2017/11/chat-with-eric-nestler-and-robert-greene-about-neuroscience.html
399,2017-11-03,A conversation about neuroscience,9,http://blogs.nature.com/methagora/2017/11/chat-with-eric-nestler-and-robert-greene-about-neuroscience.html
400,2017-11-03,TechBlog: Bioconda promises to ease bioinformatics software installation woes,2,http://blogs.nature.com/naturejobs/2017/11/03/techblog-bioconda-promises-to-ease-bioinformatics-software-installation-woes/
401,2017-11-03,An evidence‑based career change: My move into medical writing,5,http://blogs.nature.com/naturejobs/2017/11/03/an-evidence%e2%80%91based-career-change-my-move-into-medical-writing/
402,2017-11-02,A new editorial community,8,http://blogs.nature.com/ofschemesandmemes/2017/11/02/a-new-editorial-community
403,2017-11-01,A long and winding road into medical communications,5,http://blogs.nature.com/naturejobs/2017/11/01/a-long-and-winding-road-into-medical-communications/
404,2017-10-31,How colleagues can influence career decisions,5,http://blogs.nature.com/naturejobs/2017/10/31/how-colleagues-can-influence-career-decisions/
405,2017-10-31,The story behind the story: The palimpsest planet,6,http://blogs.nature.com/futureconditional/2017/10/31/the-story-behind-the-story-the-palimpsest-planet/
406,2017-10-30,Vaccines the world over,2,http://blogs.nature.com/tradesecrets/2017/10/30/vaccines-the-world-over
407,2017-10-30,Vaccines the world over,2,http://blogs.nature.com/tradesecrets/2017/10/30/vaccines-the-world-over
408,2017-10-27,Surviving academia as an early career researcher: an unreliable guide,5,http://blogs.nature.com/naturejobs/2017/10/27/surviving-academia-as-an-ecr-an-unreliable-guide/
409,2017-10-27,How to mentor your supervisor,5,http://blogs.nature.com/naturejobs/2017/10/27/how-to-mentor-your-supervisor/
410,2017-10-27,Machines moved by mind,5,http://blogs.nature.com/aviewfromthebridge/2017/10/27/machines-moved-by-mind/
411,2017-10-25,The story behind the story: The Everywhere Bus,6,http://blogs.nature.com/futureconditional/2017/10/25/the-story-behind-the-story-the-everywhere-bus/
412,2017-10-25,How will open data advance scientific discovery?,5,http://blogs.nature.com/naturejobs/2017/10/25/how-will-open-data-advance-scientific-discovery/
413,2017-10-24,Author’s Corner: Revisiting the personalities of wild chimpanzees,5,http://blogs.nature.com/scientificdata/2017/10/24/authors-corner-revisiting-the-personalities-of-wild-chimpanzees/
414,2017-10-23,We’re delivering on open access. Will you join us?,5,http://blogs.nature.com/ofschemesandmemes/2017/10/23/were-delivering-on-open-access-will-you-join-us
415,2017-10-23,Harassment and assault: ‘Disheartening’ trends,5,http://blogs.nature.com/naturejobs/2017/10/23/harassment-and-assault-disheartening-trends/
416,2017-10-20,TechBlog: Interactive figures address data reproducibility,4,http://blogs.nature.com/naturejobs/2017/10/20/techblog-interactive-figures-address-data-reproducibility/
417,2017-10-20,TechBlog: Interactive figures address data reproducibility,4,http://blogs.nature.com/naturejobs/2017/10/20/techblog-interactive-figures-address-data-reproducibility/
418,2017-10-19,Building skills through a gig,5,http://blogs.nature.com/naturejobs/2017/10/19/building-skills-through-a-gig/
419,2017-10-19,The impossibility of being known,6,http://blogs.nature.com/aviewfromthebridge/2017/10/19/the-impossibility-of-being-known/
420,2017-10-19,A day dedicated to research,5,http://blogs.nature.com/ofschemesandmemes/2017/10/19/a-day-dedicated-to-research
421,2017-10-18,The story behind the story: Breaking and entering,9,http://blogs.nature.com/futureconditional/2017/10/18/the-story-behind-the-story-breaking-and-entering/
422,2017-10-18,The power of data shared,3,http://blogs.nature.com/naturejobs/2017/10/18/the-power-of-data-shared/
423,2017-10-18,Dealing with dyslexia: Let’s redefine the term “smart”,5,http://blogs.nature.com/naturejobs/2017/10/18/dealing-with-dyslexia-lets-redefine-the-term-smart/
424,2017-10-18,A new tool to study the immune system,5,http://blogs.nature.com/tradesecrets/2017/10/18/a-new-tool-to-study-the-immune-system
425,2017-10-17,New step-by-step submission guidelines,5,http://blogs.nature.com/scientificdata/2017/10/17/new-step-by-step-submission-guidelines/
426,2017-10-16,TechBlog: The nanopore toolbox,3,http://blogs.nature.com/naturejobs/2017/10/16/techblog-the-nanopore-toolbox/
427,2017-10-13,Naturejobs podcast: Flexibility and forward planning,3,http://blogs.nature.com/naturejobs/2017/10/13/naturejobs-podcast-flexibility-and-forward-planning/
428,2017-10-13,Ada Lovelace Day: Our editors celebrate leaders in their fields – Part 3,5,http://blogs.nature.com/ofschemesandmemes/2017/10/13/ada-lovelace-day-our-editors-celebrate-leaders-in-their-fields-part-3
429,2017-10-13,The Naturejobs Career Expo – some secrets to scientific success,3,http://blogs.nature.com/naturejobs/2017/10/13/the-naturejobs-career-expo-some-secrets-to-scientific-success/
430,2017-10-13,The Naturejobs Career Expo – some secrets to scientific success,3,http://blogs.nature.com/naturejobs/2017/10/13/the-naturejobs-career-expo-some-secrets-to-scientific-success/
431,2017-10-12,A scientist who can cut your electricity bill,4,http://blogs.nature.com/indigenus/2017/10/a-scientist-who-can-cut-your-electricity-bill.html
432,2017-10-12,Increasing transparency in peer review,8,http://blogs.nature.com/ofschemesandmemes/2017/10/12/increasing-transparency-in-peer-review
433,2017-10-12,The real climate debate,5,http://blogs.nature.com/naturejobs/2017/10/12/the-real-climate-debate/
434,2017-10-11,Ada Lovelace Day: Our editors celebrate leaders in their fields – Part 2,5,http://blogs.nature.com/ofschemesandmemes/2017/10/11/ada-lovelace-day-our-editors-celebrate-leaders-in-their-fields-part-2
435,2017-10-11,Turning scientific scrutiny on science itself,5,http://blogs.nature.com/naturejobs/2017/10/11/turning-scientific-scrutiny-on-science-itself/
436,2017-10-10,Insect resistance to transgenic crops,0,http://blogs.nature.com/tradesecrets/2017/10/10/insect-resistance-to-transgenic-crops
437,2017-10-10,Insect resistance to transgenic crops,0,http://blogs.nature.com/tradesecrets/2017/10/10/insect-resistance-to-transgenic-crops
438,2017-10-10,Women in astronomy and computer science: There’s still work to do,5,http://blogs.nature.com/ofschemesandmemes/2017/10/10/women-in-astronomy-and-computer-science-theres-still-work-to-do
439,2017-10-10,Ada Lovelace Day: Our editors celebrate leaders in their fields – Part 1,5,http://blogs.nature.com/ofschemesandmemes/2017/10/10/ada-lovelace-day-our-editors-celebrate-leaders-in-their-fields-part-1
440,2017-10-10,A non-traditional path to a PhD,5,http://blogs.nature.com/naturejobs/2017/10/10/a-non-traditional-path-to-a-phd/
441,2017-10-09,Communication: talk to peers and the general public,5,http://blogs.nature.com/naturejobs/2017/10/09/communication-talk-to-peers-and-the-general-public/
442,2017-10-06,Blade Runner 2049: a dystopian masterwork,6,http://blogs.nature.com/aviewfromthebridge/2017/10/06/blade-runner-2049/
443,2017-10-06,Finding mentorship,5,http://blogs.nature.com/naturejobs/2017/10/06/finding-mentorship/
444,2017-10-05,A celebration of cryo-EM,3,http://blogs.nature.com/methagora/2017/10/a-celebration-of-cryo-em.html
445,2017-10-04,The story behind the story: The daughter you’ve always wanted,6,http://blogs.nature.com/futureconditional/2017/10/04/the-story-behind-the-story-the-daughter-youve-always-wanted/
446,2017-10-03,Women in Medicine: opening the clinic door,7,http://blogs.nature.com/aviewfromthebridge/2017/10/03/women-in-medicine/
447,2017-10-03,Women in Medicine: opening the clinic door,7,http://blogs.nature.com/aviewfromthebridge/2017/10/03/women-in-medicine/
448,2017-10-02,Bridging the sub-discipline gaps at Communications Biology,0,http://blogs.nature.com/ofschemesandmemes/2017/10/02/bridging-the-sub-discipline-gaps-at-communications-biology
449,2017-10-02,It is time to understand science’s imperfections,5,http://blogs.nature.com/naturejobs/2017/10/02/it-is-time-to-understand-sciences-imperfections/
450,2017-09-29,Mentoring: A powerful tool,5,http://blogs.nature.com/naturejobs/2017/09/29/mentoring-a-powerful-tool/
451,2017-09-28,Graphic window on a refugee scientist,5,http://blogs.nature.com/aviewfromthebridge/2017/09/28/graphic-refugee-scientist/
452,2017-09-27,The story behind the story: The console,6,http://blogs.nature.com/futureconditional/2017/09/27/the-story-behind-the-story-the-console/
453,2017-09-27,How to escape a ‘paint-by-numbers’ career,5,http://blogs.nature.com/naturejobs/2017/09/27/how-to-escape-a-paint-by-numbers-career/
454,2017-09-26,Adios to academia,5,http://blogs.nature.com/naturejobs/2017/09/26/adios-to-academia/
455,2017-09-25,Different “Me”s open up a new world on a personal and scientific level,5,http://blogs.nature.com/naturejobs/2017/09/25/different-mes-open-up-a-new-world-on-a-personal-and-scientific-level/
456,2017-09-20,Video: Can old data help us with new science?,0,http://blogs.nature.com/naturejobs/2017/09/20/video-can-old-data-help-us-with-new-science/
457,2017-09-20,Video: Can old data help us with new science?,0,http://blogs.nature.com/naturejobs/2017/09/20/video-can-old-data-help-us-with-new-science/
458,2017-09-20,The story behind the story: The coded messenger,0,http://blogs.nature.com/futureconditional/2017/09/20/the-story-behind-the-story-the-coded-messenger/
459,2017-09-20,"Diversity: Reasons to be cheerful, part 1",5,http://blogs.nature.com/naturejobs/2017/09/20/diversity-reasons-to-be-cheerful-part-1/
460,2017-09-18,Characterizing antibody-secreting cells one at a time,8,http://blogs.nature.com/tradesecrets/2017/09/18/characterizing-antibody-secreting-cells-one-at-a-time
461,2017-09-18,Do it for science – not for tenure,3,http://blogs.nature.com/naturejobs/2017/09/18/do-it-for-science-not-for-tenure/
462,2017-09-15,"TechBlog: Jupyter powers bioinformatics, again",2,http://blogs.nature.com/naturejobs/2017/09/15/techblog-jupyter-powers-bioinformatics-again/
463,2017-09-14,Naturejobs podcast: How to start and run a lab,5,http://blogs.nature.com/naturejobs/2017/09/14/naturejobs-podcast-how-to-start-and-run-a-lab/
464,2017-09-14,"Peer Review Week 2017: Transparency in Review, and other innovations",8,http://blogs.nature.com/ofschemesandmemes/2017/09/14/peer-review-week-2017-transparency-in-review-and-other-innovations
465,2017-09-14,Introducing the new Communications journals,8,http://blogs.nature.com/ofschemesandmemes/2017/09/14/introducing-the-new-communications-journals
466,2017-09-13,The story behind the story: Planet of the five rings,6,http://blogs.nature.com/futureconditional/2017/09/13/the-story-behind-the-story-planet-of-the-five-rings/
467,2017-09-13,The story behind the story: Planet of the five rings,6,http://blogs.nature.com/futureconditional/2017/09/13/the-story-behind-the-story-planet-of-the-five-rings/
468,2017-09-13,Is Science a Priority in Less Developed Countries?,5,http://blogs.nature.com/tradesecrets/2017/09/13/is-science-a-priority-in-less-developed-countries
469,2017-09-13,Broken dreams,5,http://blogs.nature.com/naturejobs/2017/09/13/broken-dreams/
470,2017-09-12,Probing a new algae species for clues into plant adaptation,3,http://blogs.nature.com/houseofwisdom/2017/09/probing-a-new-algae-species-for-clues-into-plant-adaptation.html
471,2017-09-11,TechBlog: HiPiler simplifies chromatin structure analysis,4,http://blogs.nature.com/naturejobs/2017/09/11/techblog-hipiler-simplifies-chromatin-structure-analysis/
472,2017-09-11,Multidisciplinary research: pros and cons,0,http://blogs.nature.com/naturejobs/2017/09/11/multidisciplinary-research-pros-and-cons/
473,2017-09-08,Sports science: An athlete-researcher’s experience,1,http://blogs.nature.com/naturejobs/2017/09/08/sports-science-an-athlete-researchers-experience/
474,2017-09-04,Productivity for researchers: 9 brilliant tips,3,http://blogs.nature.com/naturejobs/2017/09/04/productivity-for-researchers-9-brilliant-tips/
475,2017-09-04,Productivity for researchers: 9 brilliant tips,3,http://blogs.nature.com/naturejobs/2017/09/04/productivity-for-researchers-9-brilliant-tips/
476,2017-09-02,"Nature India, TDU launch science Media Fellowship",5,http://blogs.nature.com/indigenus/2017/09/nature-india-tdu-partner-to-launch-science-media-fellowship.html
477,2017-08-31,Chemistry in retrospect: True Grit and the path to a faculty position,5,http://blogs.nature.com/thescepticalchymist/2017/08/chemistry-in-retrospect-true-grit-and-the-path-to-a-faculty-position.html
478,2017-08-30,The story behind the story: Geode,9,http://blogs.nature.com/futureconditional/2017/08/30/the-story-behind-the-story-geode/
479,2017-08-30,How to fix your separation anxiety,5,http://blogs.nature.com/naturejobs/2017/08/30/how-to-fix-your-separation-anxiety/
480,2017-08-29,Nature India Photo Story: The enigmatic sun,9,http://blogs.nature.com/indigenus/2017/08/nature-india-photo-story-the-enigmatic-sun.html
481,2017-08-28,In sickness and in health: the importance of taking regular breaks,5,http://blogs.nature.com/naturejobs/2017/08/28/in-sickness-and-in-health-the-importance-of-taking-regular-breaks/
482,2017-08-25,Call for submissions: Rescue your data,5,http://blogs.nature.com/scientificdata/2017/08/25/call-for-submissions-rescue-your-data/
483,2017-08-24,Where are your B cells?,8,http://blogs.nature.com/tradesecrets/2017/08/24/where-are-your-b-cells
484,2017-08-23,"The Naturejobs journalism competition, London, 2017",5,http://blogs.nature.com/naturejobs/2017/08/23/the-naturejobs-journalism-competition-london-2017/
485,2017-08-23,Social media as a scientist: a very quick guide,6,http://blogs.nature.com/naturejobs/2017/08/23/social-media-as-a-scientist-a-very-quick-guide/
486,2017-08-23,Social media as a scientist: a very quick guide,6,http://blogs.nature.com/naturejobs/2017/08/23/social-media-as-a-scientist-a-very-quick-guide/
487,2017-08-22,TechBlog: Building synthetic circuits from RNA,7,http://blogs.nature.com/naturejobs/2017/08/22/techblog-building-synthetic-circuits-from-rna/
488,2017-08-22,"Why I marched for science: Debunking myths, promoting rationality",5,http://blogs.nature.com/indigenus/2017/08/why-i-marched-for-science-debunking-myths-promoting-rationality.html
489,2017-08-20,First Rounders: Greg Winter,1,http://blogs.nature.com/tradesecrets/2017/08/20/first-rounders-greg-winter
490,2017-08-11,Human Pipettes: Scientific training and education in biomedical research,5,http://blogs.nature.com/naturejobs/2017/08/11/human-pipettes-scientific-training-and-education-in-biomedical-research/
491,2017-08-11,Human Pipettes: Scientific training and education in biomedical research,5,http://blogs.nature.com/naturejobs/2017/08/11/human-pipettes-scientific-training-and-education-in-biomedical-research/
492,2017-08-11,Science writing across the world,5,http://blogs.nature.com/indigenus/2017/08/science-writing-across-the-world.html
493,2017-08-10,Naturejobs podcast: Sacrifices for science,3,http://blogs.nature.com/naturejobs/2017/08/10/naturejobs-podcast-sacrifices-for-science/
494,2017-08-10,When physics and family collide,5,http://blogs.nature.com/aviewfromthebridge/2017/08/10/physics-family-collide/
495,2017-08-09,How to reach out,5,http://blogs.nature.com/naturejobs/2017/08/09/dear-fellow-scientists-how-to-reach-out/
496,2017-08-04,"To improve reproducibility, listen to graduate students and postdocs",5,http://blogs.nature.com/naturejobs/2017/08/04/to-improve-reproducibility-listen-to-graduate-students-and-postdocs/
497,2017-08-02,The story behind the story: A life in the day of,6,http://blogs.nature.com/futureconditional/2017/08/02/the-story-behind-the-story-a-life-in-the-day-of/
498,2017-08-02,Computational biology: an informal career path,5,http://blogs.nature.com/naturejobs/2017/08/02/computational-biology-an-informal-career-path/
499,2017-08-02,ERC grants competition opens,0,http://blogs.nature.com/naturejobs/2017/08/02/erc-grants-competition-opens/
500,2017-08-01,Nature India Photo Story: Cubanacan the Litigon,9,http://blogs.nature.com/indigenus/2017/08/nature-india-photo-story-cubanacan-the-litigon.html
501,2017-08-01,Nature India Photo Story: Cubanacan the Litigon,9,http://blogs.nature.com/indigenus/2017/08/nature-india-photo-story-cubanacan-the-litigon.html
502,2017-07-31,"XFEL projects, tools, data portals",3,http://blogs.nature.com/methagora/2017/07/xfel-projects-tools-data-portals.html
503,2017-07-28,Small samples: A statistician’s nightmare,5,http://blogs.nature.com/indigenus/2017/07/small-samples-a-statisticians-nightmare.html
504,2017-07-27,36 editors turn teacher for Nature Masterclasses,5,http://blogs.nature.com/ofschemesandmemes/2017/07/27/36-editors-turn-teacher-for-nature-masterclasses
505,2017-07-26,TechBlog: How to build long DNA,7,http://blogs.nature.com/naturejobs/2017/07/26/techblog-how-to-build-long-dna/
506,2017-07-26,The story behind the story: Good news,6,http://blogs.nature.com/futureconditional/2017/07/26/the-story-behind-the-story-good-news/
507,2017-07-25,Announcement – @naturejobs Twitter security issue,3,http://blogs.nature.com/naturejobs/2017/07/25/announcement/
508,2017-07-21,From Doctorate to Data Science: A very short guide,5,http://blogs.nature.com/naturejobs/2017/07/21/from-doctorate-to-data-science-a-very-short-guide/
509,2017-07-20,Creating a daily appointment with Nature,8,http://blogs.nature.com/ofschemesandmemes/2017/07/20/creating-a-daily-appointment-with-nature
510,2017-07-20,The artist as astronaut,3,http://blogs.nature.com/aviewfromthebridge/2017/07/20/the-artist-as-astronaut/
511,2017-07-20,Ageism in academic jobs in India,0,http://blogs.nature.com/indigenus/2017/07/ageism-in-academic-jobs-in-india.html
512,2017-07-20,Ageism in academic jobs in India,0,http://blogs.nature.com/indigenus/2017/07/ageism-in-academic-jobs-in-india.html
513,2017-07-19,"The story behind the story: Catalogue of Items in the Chess Exhibition at the Humanities Museum, Pre-Enlightenment Wing",1,http://blogs.nature.com/futureconditional/2017/07/19/the-story-behind-the-story-catalogue/
514,2017-07-19,Ageism in academic jobs in India,0,http://blogs.nature.com/naturejobs/2017/07/19/ageism-in-academic-jobs-in-india/
515,2017-07-19,Do you hear me?,2,http://blogs.nature.com/indigenus/2017/07/do-you-hear-me.html
516,2017-07-17,TechBlog: The sound of DNA,7,http://blogs.nature.com/naturejobs/2017/07/17/the-sound-of-dna/
517,2017-07-17,The three-year PhD program: good for students? Or too good to be true?,5,http://blogs.nature.com/naturejobs/2017/07/17/the-three-year-phd-program-good-for-students-or-too-good-to-be-true/
518,2017-07-17,Chasing Coral: beauty and destruction,8,http://blogs.nature.com/aviewfromthebridge/2017/07/17/chasing-coral/
519,2017-07-15,First approval in sight for Novartis’ CAR-T therapy after expert panel vote,6,http://blogs.nature.com/tradesecrets/2017/07/15/first-approval-in-sight-for-novartis-car-t-therapy-after-expert-panel-vote
520,2017-07-13,Double Shift: schooling Syria’s child refugees,6,http://blogs.nature.com/aviewfromthebridge/2017/07/13/schooling-syrias-refugees/
521,2017-07-13,Double Shift: schooling Syria’s child refugees,6,http://blogs.nature.com/aviewfromthebridge/2017/07/13/schooling-syrias-refugees/
522,2017-07-12,The story behind the story: Legs-11,0,http://blogs.nature.com/futureconditional/2017/07/12/the-story-behind-the-story-legs-11/
523,2017-07-12,Announcing the Better Science through Better Data 2017 (#scidata17) writing competition,5,http://blogs.nature.com/naturejobs/2017/07/12/announcing-the-better-science-through-better-data-2017-scidata17-writing-competition/
524,2017-07-12,Harvesting water from dry air,3,http://blogs.nature.com/indigenus/2017/07/harvesting-water-from-dry-air.html
525,2017-07-11,Bookkeeping or science: what’s behind a paleo data compilation?,5,http://blogs.nature.com/soapboxscience/2017/07/11/bookkeeping-or-science-whats-behind-a-paleo-data-compilation
526,2017-07-11,Naturejobs podcast: Planning your time and your goals,3,http://blogs.nature.com/naturejobs/2017/07/11/naturejobs-podcast-planning-your-time-and-your-goals/
527,2017-07-10,Diving into graduate programmes,5,http://blogs.nature.com/naturejobs/2017/07/10/diving-into-graduate-programmes/
528,2017-07-06,The origins of cats,7,http://blogs.nature.com/houseofwisdom/2017/07/the-origins-of-cats.html
529,2017-07-06,Prescription drugs overused and abused in the Mideast,5,http://blogs.nature.com/houseofwisdom/2017/07/self-medication-used-and-abused.html
530,2017-07-05,Dear Dr. Elena: How outreach kills the science stereotype,5,http://blogs.nature.com/naturejobs/2017/07/05/dear-dr-elena-how-outreach-kills-the-science-stereotype/
531,2017-07-05,Dear Dr. Elena: How outreach kills the science stereotype,5,http://blogs.nature.com/naturejobs/2017/07/05/dear-dr-elena-how-outreach-kills-the-science-stereotype/
532,2017-07-05,How global warming controls plankton populations,3,http://blogs.nature.com/houseofwisdom/2017/07/how-global-warming-controls-plankton-populations.html
533,2017-07-04,Sally Chappell’s legendary life of two halves (#IAmAScientistAndA),1,http://blogs.nature.com/naturejobs/2017/07/04/sally-chappells-legendary-life-of-two-halves/
534,2017-06-29,Biology through rose-colored filters,8,http://blogs.nature.com/methagora/2017/06/biology-through-rose-colored-filters.html
535,2017-06-29,Stem cells: a conversation with Sally Temple and Lorenz Studer,1,http://blogs.nature.com/methagora/2017/06/stem-cells-a-conversation-with-sally-temple-and-lorenz-studer.html
536,2017-06-29,Computable sugars: some computational resources in glycoscience,3,http://blogs.nature.com/methagora/2017/06/computable-sugars-some-computational-resources-in-glycoscience.html
537,2017-06-29,Science on camera: Picture perfect for the album,9,http://blogs.nature.com/naturejobs/2017/06/29/science-on-camera-picture-perfect-for-the-album/
538,2017-06-28,The story behind the story: Jurassic Jaws Jones,5,http://blogs.nature.com/futureconditional/2017/06/28/the-story-behind-the-story-jurassic-jaws-jones/
539,2017-06-28,Lindau: The charge of the Nobel lasses (and lads): Be humble,3,http://blogs.nature.com/naturejobs/2017/06/28/lindau-the-charge-of-the-nobel-lasses-and-lads-be-humble/
540,2017-06-28,Starting early for a dream PhD,5,http://blogs.nature.com/indigenus/2017/06/starting-early-for-a-dream-phd.html
541,2017-06-28,Starting early for a dream PhD,5,http://blogs.nature.com/indigenus/2017/06/starting-early-for-a-dream-phd.html
542,2017-06-27,Career success: Reframe your thinking,5,http://blogs.nature.com/naturejobs/2017/06/27/career-success-reframe-your-thinking/
543,2017-06-26,Science’s fake journal epidemic,5,http://blogs.nature.com/naturejobs/2017/06/26/sciences-fake-journal-epidemic/
544,2017-06-26,Lindau cubed: Nerd heaven redux and the importance of standing up for science,0,http://blogs.nature.com/naturejobs/2017/06/26/lindau-cubed-nerd-heaven-redux-and-the-importance-of-standing-up-for-science/
545,2017-06-23,Under a fermium sky,4,http://blogs.nature.com/thescepticalchymist/2017/06/under-a-fermium-sky.html
546,2017-06-23,Q&A: Progress for Congress,5,http://blogs.nature.com/naturejobs/2017/06/23/qa-progress-for-congress/
547,2017-06-22,Postdocs and parenting: A tough combination,5,http://blogs.nature.com/naturejobs/2017/06/22/postdocs-and-parenting-a-tough-combination/
548,2017-06-21,Weird birds,4,http://blogs.nature.com/houseofwisdom/2017/06/weird-birds.html
549,2017-06-21,The story behind the story: Memories to come,3,http://blogs.nature.com/futureconditional/2017/06/21/the-story-behind-the-story-memories-to-come/
550,2017-06-21,Scientific play is a serious business,9,http://blogs.nature.com/naturejobs/2017/06/21/scientific-play-is-a-serious-business/
551,2017-06-21,Scientific play is a serious business,9,http://blogs.nature.com/naturejobs/2017/06/21/scientific-play-is-a-serious-business/
552,2017-06-21,The story behind the story: Let me sleep when I die,6,http://blogs.nature.com/futureconditional/2017/06/21/the-story-behind-the-story-let-me-sleep-when-i-die/
553,2017-06-19,Ask not what you can do for open data; ask what open data can do for you,5,http://blogs.nature.com/naturejobs/2017/06/19/ask-not-what-you-can-do-for-open-data-ask-what-open-data-can-do-for-you/
554,2017-06-16,Reflections on the L’Oreal-UNESCO For Women in Science program,5,http://blogs.nature.com/naturejobs/2017/06/16/reflections-on-the-loreal-unesco-for-women-in-science-program/
555,2017-06-16,An app for blood delivery,7,http://blogs.nature.com/indigenus/2017/06/an-app-for-blood-delivery.html
556,2017-06-15,How do researchers use social media and scholarly collaboration networks (SCNs)?,5,http://blogs.nature.com/ofschemesandmemes/2017/06/15/how-do-researchers-use-social-media-and-scholarly-collaboration-networks-scns
557,2017-06-14,CRISPR standards,9,http://blogs.nature.com/methagora/2017/06/crispr-standards.html
558,2017-06-14,Five rules for starting up in synthetic biology,3,http://blogs.nature.com/naturejobs/2017/06/14/five-rules-for-starting-up-in-synthetic-biology/
559,2017-06-14,The Naturejobs podcast needs you!,3,http://blogs.nature.com/naturejobs/2017/06/14/the-naturejobs-podcast-needs-you/
560,2017-06-13,Advancing cities research,8,http://blogs.nature.com/ofschemesandmemes/2017/06/13/advancing-cities-research
561,2017-06-13,Advancing cities research,8,http://blogs.nature.com/ofschemesandmemes/2017/06/13/advancing-cities-research
562,2017-06-12,The discomfort is worth it: share more,5,http://blogs.nature.com/naturejobs/2017/06/12/the-discomfort-is-worth-it-share-more/
563,2017-06-12,Away from home: Quantum thermodynamics in Israel,3,http://blogs.nature.com/indigenus/2017/06/away-from-home-israel.html
564,2017-06-12,First Rounders: Jan Vilcek,3,http://blogs.nature.com/tradesecrets/2017/06/12/first-rounders-jan-vilcek
565,2017-05-19,Taking the long way to international development,0,http://blogs.nature.com/naturejobs/2017/05/19/taking-the-long-way-to-international-development/
